aankalken	260	0.8415321428	1.0007747603	0.8153846154	0.8402482135
aankappen	216	0.6254054015	0.3197086566	0.6018518519	0.2449676479
aankijken	254	0.9978078913	2.8491067038	0.9960629921	1.899640489
aanklacht	259	0.9968496553	2.7317083243	0.9922779923	1.8475199831
aanklagen	253	0.9982812035	2.9256301871	0.9960474308	1.8994153912
aanklager	293	0.9993438605	3.2132808447	1	1.9599639845
aanklampen	262	0.9935815448	2.4882620595	0.9885496183	1.8006648234
aankleden	259	0.9974206959	2.7969589844	0.9961389961	1.9007412907
aankleven	281	0.9649139699	1.8107984248	0.9466192171	1.4345215371
aanklikken	278	0.9935854862	2.488480489	0.9856115108	1.766344146
aankloppen	246	0.9920384042	2.4106713046	0.987804878	1.7917642874
aanknopen	268	0.9913248052	2.3791972336	0.9850746269	1.7602925957
aankoeken	236	0.9165635184	1.3823216441	0.8898305085	1.1279949926
aankomen	243	0.9919696336	2.4075324961	0.9794238683	1.7001928847
aankomend	275	0.9903937762	2.3413829831	0.9818181818	1.7249002277
aankomst	267	0.9992280681	3.1663095808	1	1.9599639845
aankondigen	243	0.9992982955	3.1939490045	1	1.9599639845
aankondiging	239	0.9985527247	2.9787200958	0.9958158996	1.8960775494
aankoop	283	0.9992753805	3.1846605501	1	1.9599639845
aankopen	260	0.9960596219	2.6571363537	0.9923076923	1.8479098551
aankoper	232	0.9948265129	2.5640127556	0.9913793103	1.835853609
aankruien	244	0.4787185219	-0.0533700801	0.4713114754	-0.0683691196
aankruisen	252	0.9958815359	2.6422004858	0.9920634921	1.8447125445
aankunnen	278	0.9859673703	2.1963729606	0.9748201439	1.655408186
aankweek	246	0.7532548032	0.6847679013	0.7276422764	0.571767239
aankweken	245	0.92024959	1.4067524059	0.893877551	1.146392818
aanlaat	256	0.4511804095	-0.1226795995	0.44921875	-0.1212214623
aanlachen	207	0.4462009906	-0.1352654748	0.4299516908	-0.1675869828
aanladen	255	0.6290324166	0.3292917664	0.6117647059	0.269367285
aanlanden	241	0.7341782996	0.6254993106	0.7053941909	0.5104288671
aanlandig	265	0.5579619548	0.1458040352	0.5471698113	0.1125625734
aanlappen	275	0.6622719508	0.4186716762	0.6509090909	0.3674642855
aanlassen	225	0.8487271453	1.0309895731	0.8222222222	0.8636543867
aanleg	270	0.9981285537	2.8990549714	0.9962962963	1.9030268865
aanleggen	260	0.9933842224	2.4774753391	0.9884615385	1.7996047095
aanlegger	305	0.9687230246	1.8623487306	0.9540983607	1.4862495911
aanleiding	251	0.9990761237	3.1136712292	1	1.9599639845
aanlengen	244	0.9620758105	1.7752999182	0.9426229508	1.4083873821
aanleren	268	0.9977880817	2.8462434087	0.9962686567	1.9026245588
aanleunen	249	0.9825923053	2.1104990914	0.9678714859	1.5935173614
aanliggen	242	0.9072122841	1.3237820721	0.8842975207	1.1034432791
aanlijken	217	0.2295828912	-0.7402212058	0.2304147465	-0.6938312883
aanlijmen	253	0.7823169462	0.7800420788	0.7549407115	0.6501231941
aanlijnen	262	0.8104887852	0.8796989292	0.7824427481	0.7333273813
aanloeien	206	0.6265026011	0.3226044834	0.6165048544	0.2810907748
aanloeren	254	0.5181800942	0.0455865224	0.5078740157	0.0187514678
aanloeven	242	0.3040909853	-0.5126702971	0.305785124	-0.4803314412
aanloggen	258	0.7676980905	0.7312870824	0.7441860465	0.6188024445
aanlokkelijk	273	0.9931915865	2.467215787	0.989010989	1.8062511347
aanlokken	236	0.9032244421	1.3001454701	0.8813559322	1.0906572485
aanloop	253	0.9951832266	2.5887125677	0.9920948617	1.8451222114
aanlopen	241	0.9896756664	2.3143475197	0.979253112	1.6984700161
aanmaak	250	0.9987613763	3.0261068621	0.996	1.898729886
aanmaken	277	0.9975811917	2.8176522961	0.9963898917	1.9043915739
aanmanen	237	0.9851072891	2.1729321831	0.970464135	1.6158897901
aanmaning	241	0.9833546016	2.1285586001	0.9709543568	1.6202121051
aanmatigen	293	0.8938717399	1.2473845735	0.8634812287	1.0165119381
aanmatigend	245	0.8941229769	1.2487567803	0.8653061224	1.0238240952
aanmelden	242	0.9943624466	2.5340548939	0.9876033058	1.789379497
aanmelder	278	0.9169198794	1.3846476253	0.8920863309	1.1382024133
aanmelding	284	0.9993195201	3.2028052343	1	1.9599639845
aanmengen	250	0.7412028865	0.6470582773	0.728	0.5727706412
aanmeren	275	0.9858554096	2.1932526541	0.9709090909	1.619811723
aanmerkelijk	250	0.785932104	0.7923857393	0.764	0.6770093847
aanmerken	263	0.9797458457	2.0485278241	0.969581749	1.6081849569
aanmerking	222	0.9759508622	1.9764991166	0.963963964	1.5612343438
aanmeten	287	0.9763906937	1.9843340514	0.9616724739	1.5430349358
aanminnelijk	35	0.6347041332	0.3443385003	0.6285714286	0.3111135695
aanminnig	280	0.356204152	-0.3686235976	0.3642857143	-0.3290169755
aanmodderen	267	0.9832927361	2.1270668664	0.9700374532	1.6121521311
aanmoedigen	275	0.9973699893	2.7906629604	0.9963636364	1.9040083946
aanmoedigend	265	0.9876185914	2.2450828062	0.9811320755	1.7177125637
aanmoediging	220	0.9990341715	3.1005437111	1	1.9599639845
aanmoeten	225	0.3615103454	-0.3544246141	0.3644444444	-0.3286179955
aanmonsteren	281	0.8315466445	0.960295109	0.7971530249	0.7799687785
aanmunten	250	0.5216029829	0.0541771393	0.516	0.0381099727
aannaaien	264	0.9432324342	1.5825014933	0.9204545455	1.2783207238
aanname	279	0.8606690716	1.083330264	0.8387096774	0.9221475583
